"name","label","typeName","alias","country","dataset","dictionary","entity"
"FIULT","Existência de filho tido nascido vivo no último ano","integer","V6664","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"FIULTVIVO","Este filho estava vivo","integer","V0667","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"FALESABE","Sabe mês e ano que este filho faleceu","integer","V0668","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"FALEMES","Mês que este filho faleceu","integer","V6681","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"FALEANO","Ano que este filho faleceu","integer","V6682","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"MORTOS","Teve filhos nascidos mortos","integer","V0669","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"MORTHOM","Filhos nascidos mortos (homens)","integer","V6691","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"MORTMUL","Filhas nascidas mortas (mulheres)","integer","V6692","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"MORTTOT","Filhos nascidos mortos (total)","integer","V6693","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"FILHOST","Filhos tidos total (nascidos vivos e nascidos mortos)","integer","V6800","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"INFORMA","Quem prestou informações","integer","V0670","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"INFORDEM","Nº de ordem do informante (outro morador)","integer","V0671","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CONDATIV","Condição de atividade","integer","V6900","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CONDOCUP","Condição de ocupação","integer","V6910","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"SITOCUP","Situação de ocupação","integer","V6920","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"POSOCUP","Posição na ocupação e categoria do emprego","integer","V6930","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CATEMP","Subgrupo e categoria do emprego","integer","V6940","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RELIGIAO","Religiao","integer","V6121","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"MAEVIVA","Tem mãe viva","integer","V0604","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"NUMMAE","Número de ordem da mãe da pessoa","integer","V0605","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"V5020","Número da família","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"V5060","Número de pessoas na família","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"V5070","Rendimento familiar per capita em julho de 2010","real","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"V5080","Rendimento familiar per capita em nº de salários mínimos em julho de 2010","real","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"OCUP2000","Qual era a ocupação que exercia no trabalho que tinha? - código 2000","integer","V6462","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"ATIV2000","Qual era a atividade principal do empreendimento em que tinha esse trabalho? - código 2000","integer","V6472","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PREVPRI","Condição de contribuição para instituto de previdência oficial no trabalho principal","integer","V5110","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PREVQQ","Condição de contribuição para instituto de previdência oficial em qualquer trabalho","integer","V5120","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PPESO","Peso Amostral","real","V0010","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"UFNASCA","UF de Nascimento - 2 dígitos","integer","V6222A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PAISNASCA","País estrangeiro de nascimento - 3 dígitos","integer","V6224A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"UFANTA","UF de residência anterior - 2 dígitos","integer","V6252A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PAISANTA","País estrangeiro de residência anterior - 3 dígitos","integer","V6256A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"UFRESIDA","UF de residência em 31 de julho de 2005 - 2 dígitos","integer","V6262A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PAISRESIDA","País de residência em 31 de julho de 2005 - 3 dígitos","integer","V6266A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSOGRADS","Curso Superior de Graduação - Subgrupo","integer","V6352S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSOGRADG","Curso Superior de Graduação - Grupo","integer","V6352G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSOMESTS","Curso de Mestrado - Subgrupo","integer","V6354S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSOMESTG","Curso de Mestrado - Grupo","integer","V6354G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSODOUTS","Curso de Doutorado - Subgrupo","integer","V6356S","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"CURSODOUTG","Curso de Doutorado - Grupo","integer","V6356G","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"UFFREQA","UF que frequentava escola (ou creche) - 2 dígitos","integer","V6362A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PAISFREQA","País estrangeiro que frequentava escola (ou creche) - 3 dígitos","integer","V6366A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"UFTRABA","UF que trabalhava - 2 dígitos","integer","V6602A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"PAISTRABA","País estrangeiro que trabalhava - 3 dígitos","integer","V6606A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RELIGIAOG","Religião ou culto - grupo","integer","V6121A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RENDSM","Rendimento no trabalho principal em salários mínimos","integer","V6514","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RENDOUTS","Rendimento nos demais trabalhos em salários mínimos","real","V6524","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RENDTOTTS","Rendimento em todos os trabalhos em salários mínimos","real","V6526","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"RENDTOTSM","Rendimento mensal total em salários mínimos","real","V6528","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PESSOA"
"M0502","Marca de imputação da V0502","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0601","Marca de imputação da V0601","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6033","Marca de imputação da V6033","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0606","Marca de imputação da V0606","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0613","Marca de imputação da V0613","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0614","Marca de imputação da V0614","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0615","Marca de imputação da V0615","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0616","Marca de imputação da V0616","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0617","Marca de imputação da V0617","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0618","Marca de imputação da V0618","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0619","Marca de imputação da V0619","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0620","Marca de imputação da V0620","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0621","Marca de imputação da V0621","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0622","Marca de imputação da V0622","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6222","Marca de imputação da V6222","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6224","Marca de imputação da V6224","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0623","Marca de imputação da V0623","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0624","Marca de imputação da V0624","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0625","Marca de imputação da V0625","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6252","Marca de imputação da V6252","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6254","Marca de imputação da V6254","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6256","Marca de imputação da V6256","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0626","Marca de imputação da V0626","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6262","Marca de imputação da V6262","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6264","Marca de imputação da V6264","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6266","Marca de imputação da V6266","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0627","Marca de imputação da V0627","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0628","Marca de imputação da V0628","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0629","Marca de imputação da V0629","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0630","Marca de imputação da V0630","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0631","Marca de imputação da V0631","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0632","Marca de imputação da V0632","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0633","Marca de imputação da V0633","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0634","Marca de imputação da V0634","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0635","Marca de imputação da V0635","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6352","Marca de imputação da V6352","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6354","Marca de imputação da V6354","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6356","Marca de imputação da V6356","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0636","Marca de imputação da V0636","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6362","Marca de imputação da V6362","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6364","Marca de imputação da V6364","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6366","Marca de imputação da V6366","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0637","Marca de imputação da V0637","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0638","Marca de imputação da V0638","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0639","Marca de imputação da V0639","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0640","Marca de imputação da V0640","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0641","Marca de imputação da V0641","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0642","Marca de imputação da V0642","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0643","Marca de imputação da V0643","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0644","Marca de imputação da V0644","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0645","Marca de imputação da V0645","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6461","Marca de imputação da V6461","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6471","Marca de imputação da V6471","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0648","Marca de imputação da V0648","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0649","Marca de imputação da V0649","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0650","Marca de imputação da V0650","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0651","Marca de imputação da V0651","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6511","Marca de imputação da V6511","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0652","Marca de imputação da V0652","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6521","Marca de imputação da V6521","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0653","Marca de imputação da V0653","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0654","Marca de imputação da V0654","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0655","Marca de imputação da V0655","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0656","Marca de imputação da V0656","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0657","Marca de imputação da V0657","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0658","Marca de imputação da V0658","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0659","Marca de imputação da V0659","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6591","Marca de imputação da V6591","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0660","Marca de imputação da V0660","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6602","Marca de imputação da V6602","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6604","Marca de imputação da V6604","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6606","Marca de imputação da V6606","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M660A","Marca de imputação da V0661","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0662","Marca de imputação da V0662","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0663","Marca de imputação da V0663","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6631","Marca de imputação da V6631","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6632","Marca de imputação da V6632","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6633","Marca de imputação da V6633","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0664","Marca de imputação da V0664","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6641","Marca de imputação da V6641","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6642","Marca de imputação da V6642","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6643","Marca de imputação da V6643","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0665","Marca de imputação da V0665","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6660","Marca de imputação da V6660","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0667","Marca de imputação da V0667","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0668","Marca de imputação da V0668","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6681","Marca de imputação da V6681","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6682","Marca de imputação da V6682","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0669","Marca de imputação da V0669","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6691","Marca de imputação da V6691","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6692","Marca de imputação da V6692","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6693","Marca de imputação da V6693","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0670","Marca de imputação da V0670","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0671","Marca de imputação da V0671","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6800","Marca de imputação da V6800","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6121","Marca de imputação na V6121","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0604","Marca de imputação na V0604","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M0605","Marca de imputação na V0605","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6462","Marca de imputação na V6462","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"M6472","Marca de imputação na V6472","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","PMARCAS"
"EMSEXO","Sexo do emigrante","integer","V0303","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"EMNASC","Ano de Nascimento do emigrante","integer","V0304","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"EMPART","Ano da última partida do emigrante","integer","V0305","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"EMPAIS","País de Residência","integer","V3061","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"M0303","Marca de imputação da V0303","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"M0304","Marca de imputação da V0304","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"M0305","Marca de imputação da V0305","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"M3061","Marca de imputação da V3061","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"EMPAISA","País de residência - 3 dígitos","integer","V3061A","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","EMIGRA"
"MOMESANO","Mês e ano de falecimento","integer","V0703","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"MOSEXO","Sexo","integer","V0704","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"MOIDANO","Idade ao falecer, em anos","integer","V7051","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"MOIDMES","Idade ao falecer, em meses","integer","V7052","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"M0703","Marca de imputação da V0703","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"M0704","Marca de imputação da V0704","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"M7051","Marca de imputação da V7051","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"M7052","Marca de imputação da V7052","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","MORT"
"M0201","Marca de imputação na V0201","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M2011","Marca de imputação na V2011","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0202","Marca de imputação na V0202","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0203","Marca de imputação na V0203","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0204","Marca de imputação na V0204","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0205","Marca de imputação na V0205","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0206","Marca de imputação na V0206","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0207","Marca de imputação na V0207","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0208","Marca de imputação na V0208","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0209","Marca de imputação na V0209","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0210","Marca de imputação na V0210","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0211","Marca de imputação na V0211","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0212","Marca de imputação na V0212","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0213","Marca de imputação na V0213","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
