country_guess,dataset_folder,path,file_name,extension,size_bytes,size_mb,likely_role,readable_by_duckdb,notes
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200074.rbf,CPV200074.rbf,.rbf,12842100,12.25,unknown,no,"Ext: .rbf, Name: CPV200074.RBF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1613.rbf,CPV2017-1613.rbf,.rbf,11374256,10.85,unknown,no,"Ext: .rbf, Name: CPV2017-1613.RBF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1622.rbf,CPV2017-1622.rbf,.rbf,11374256,10.85,unknown,no,"Ext: .rbf, Name: CPV2017-1622.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/P03ESC.rbf,P03ESC.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: P03ESC.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0092.rbf,CPVPER2017D-0092.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0092.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0065.rbf,CPVPER2017D-0065.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0065.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0118.rbf,CPVPER2017D-0118.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0118.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0088.rbf,CPVPER2017D-0088.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0088.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0095.rbf,CPVPER2017D-0095.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0095.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0112.rbf,CPVPER2017D-0112.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0112.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0094.rbf,CPVPER2017D-0094.rbf,.rbf,11018208,10.51,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0094.RBF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1626.rbf,CPV2017-1626.rbf,.rbf,10983752,10.47,unknown,no,"Ext: .rbf, Name: CPV2017-1626.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/DOMICIL_DENSICOM.RBF,DOMICIL_DENSICOM.RBF,.rbf,10836584,10.33,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSICOM.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/DOMICIL_DENSIDOR.RBF,DOMICIL_DENSIDOR.RBF,.rbf,10836584,10.33,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSIDOR.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/QCARACTER.rbf,QCARACTER.rbf,.rbf,10701748,10.21,unknown,no,"Ext: .rbf, Name: QCARACTER.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/RAMA2.rbf,RAMA2.rbf,.rbf,10701748,10.21,unknown,no,"Ext: .rbf, Name: RAMA2.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/EDADQUI.rbf,EDADQUI.rbf,.rbf,10701748,10.21,unknown,no,"Ext: .rbf, Name: EDADQUI.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_Idade.rbf,Domicil_Idade.rbf,.rbf,10609424,10.12,unknown,no,"Ext: .rbf, Name: DOMICIL_IDADE.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_DENSIDOR.rbf,Domicil_DENSIDOR.rbf,.rbf,10609424,10.12,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSIDOR.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_DENSICOM.rbf,Domicil_DENSICOM.rbf,.rbf,10609424,10.12,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSICOM.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_074.rbf,CD2010_074.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_074.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_122.rbf,CD2010_122.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_122.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_097.rbf,CD2010_097.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_097.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_141.rbf,CD2010_141.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_141.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_071.rbf,CD2010_071.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_071.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_100.rbf,CD2010_100.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_100.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_072.rbf,CD2010_072.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_072.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_161.rbf,CD2010_161.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_161.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_175.rbf,CD2010_175.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_175.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_076.rbf,CD2010_076.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_076.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_142.rbf,CD2010_142.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_142.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_075.rbf,CD2010_075.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_075.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_170.rbf,CD2010_170.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_170.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/PESSOA_CURSOMESTG.RBF,PESSOA_CURSOMESTG.RBF,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: PESSOA_CURSOMESTG.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_139.rbf,CD2010_139.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_139.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_178.rbf,CD2010_178.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_178.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_096.rbf,CD2010_096.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_096.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/PESSOA_CURSOGRADG.RBF,PESSOA_CURSOGRADG.RBF,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: PESSOA_CURSOGRADG.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_140.rbf,CD2010_140.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_140.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_073.rbf,CD2010_073.rbf,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: CD2010_073.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/PESSOA_CURSODOUTG.RBF,PESSOA_CURSODOUTG.RBF,.rbf,10317740,9.84,unknown,no,"Ext: .rbf, Name: PESSOA_CURSODOUTG.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/P03ESC.rbf,P03ESC.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: P03ESC.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0055.rbf,Peru0055.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0055.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0077.rbf,Peru0077.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0077.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0074.rbf,Peru0074.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0074.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0075.rbf,Peru0075.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0075.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0076.rbf,Peru0076.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0076.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0070.rbf,Peru0070.rbf,.rbf,10279560,9.8,unknown,no,"Ext: .rbf, Name: PERU0070.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/VARNIVEDU_Br2001.rbf,VARNIVEDU_Br2001.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: VARNIVEDU_BR2001.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/NEDUBR00.RBF,NEDUBR00.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: NEDUBR00.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_OCUPGRP.rbf,Pessoa_OCUPGRP.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_OCUPGRP.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020146.RBF,CD1020146.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020146.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020144.RBF,CD1020144.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020144.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_RENDOUTRSM.rbf,Pessoa_RENDOUTRSM.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_RENDOUTRSM.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020138.RBF,CD1020138.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020138.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020088.RBF,CD1020088.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020088.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_RENDTODOSM.rbf,Pessoa_RENDTODOSM.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_RENDTODOSM.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_TRABEST.rbf,Pessoa_TRABEST.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_TRABEST.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020174.RBF,CD1020174.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020174.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020086.RBF,CD1020086.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020086.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020140.RBF,CD1020140.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020140.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020093.RBF,CD1020093.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020093.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020104.RBF,CD1020104.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020104.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_GrupoId.rbf,Pessoa_GrupoId.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_GRUPOID.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020096.RBF,CD1020096.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020096.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020100.RBF,CD1020100.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020100.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020102.RBF,CD1020102.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020102.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020106.RBF,CD1020106.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020106.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020156.RBF,CD1020156.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020156.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020154.RBF,CD1020154.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020154.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020142.RBF,CD1020142.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020142.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_RENDPRINSM.rbf,Pessoa_RENDPRINSM.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_RENDPRINSM.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020128.RBF,CD1020128.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020128.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_RENDTOTSM.rbf,Pessoa_RENDTOTSM.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_RENDTOTSM.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020178.RBF,CD1020178.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020178.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_AnosEst.rbf,Pessoa_AnosEst.rbf,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: PESSOA_ANOSEST.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020108.RBF,CD1020108.RBF,.rbf,10137208,9.67,unknown,no,"Ext: .rbf, Name: CD1020108.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200107.rbf,CPV200107.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200107.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200126.rbf,CPV200126.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200126.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200083.rbf,CPV200083.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200083.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200096.rbf,CPV200096.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200096.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200121.rbf,CPV200121.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200121.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200070.rbf,CPV200070.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200070.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200084.rbf,CPV200084.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200084.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200075.rbf,CPV200075.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200075.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200081.rbf,CPV200081.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200081.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200093.rbf,CPV200093.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200093.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200086.rbf,CPV200086.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200086.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200085.rbf,CPV200085.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: CPV200085.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/P1909C.rbf,P1909C.rbf,.rbf,8561400,8.16,unknown,no,"Ext: .rbf, Name: P1909C.RBF"
Brasil,Variables,data/extracted/Cp1991BRA/Celade/Variables/VARNIVEDU_Br91.rbf,VARNIVEDU_Br91.rbf,.rbf,8522860,8.13,unknown,no,"Ext: .rbf, Name: VARNIVEDU_BR91.RBF"
Brasil,Variables,data/extracted/Cp1991BRA/Celade/Variables/NEDUBR91.RBF,NEDUBR91.RBF,.rbf,8522860,8.13,unknown,no,"Ext: .rbf, Name: NEDUBR91.RBF"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020134.BIN,C1020134.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020134.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020080.BIN,C1020080.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020080.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020119.BIN,C1020119.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020119.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020155.BIN,C1020155.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020155.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020138.BIN,C1020138.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020138.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020126.BIN,C1020126.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020126.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020158.BIN,C1020158.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020158.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020143.BIN,C1020143.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020143.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020123.BIN,C1020123.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020123.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020111.BIN,C1020111.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020111.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020081.BIN,C1020081.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020081.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020149.BIN,C1020149.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020149.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020132.BIN,C1020132.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020132.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020130.BIN,C1020130.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020130.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020141.BIN,C1020141.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020141.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020102.BIN,C1020102.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020102.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020159.BIN,C1020159.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020159.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020128.BIN,C1020128.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020128.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020152.BIN,C1020152.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020152.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020139.BIN,C1020139.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020139.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020154.BIN,C1020154.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020154.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020157.BIN,C1020157.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020157.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020077.BIN,C1020077.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020077.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020083.BIN,C1020083.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020083.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020075.BIN,C1020075.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020075.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020135.BIN,C1020135.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020135.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020116.BIN,C1020116.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020116.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020103.BIN,C1020103.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020103.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020108.BIN,C1020108.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020108.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020151.BIN,C1020151.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020151.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020124.BIN,C1020124.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020124.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020142.BIN,C1020142.BIN,.bin,8522860,8.13,unknown,no,"Ext: .bin, Name: C1020142.BIN"
Brasil,Docs,data/extracted/CP2010BRA/Docs/Documentacao.zip,Documentacao.zip,.zip,8322776,7.94,unknown,no,"Ext: .zip, Name: DOCUMENTACAO.ZIP"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200014.rbf,CPV200014.rbf,.rbf,8137284,7.76,unknown,no,"Ext: .rbf, Name: CPV200014.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200005.rbf,CPV200005.rbf,.rbf,8137284,7.76,unknown,no,"Ext: .rbf, Name: CPV200005.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200013.rbf,CPV200013.rbf,.rbf,8137284,7.76,unknown,no,"Ext: .rbf, Name: CPV200013.RBF"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020017.BIN,C1020017.BIN,.bin,8049108,7.68,unknown,no,"Ext: .bin, Name: C1020017.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020036.BIN,C1020036.BIN,.bin,8049108,7.68,unknown,no,"Ext: .bin, Name: C1020036.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020016.BIN,C1020016.BIN,.bin,8049108,7.68,unknown,no,"Ext: .bin, Name: C1020016.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020037.BIN,C1020037.BIN,.bin,8049108,7.68,unknown,no,"Ext: .bin, Name: C1020037.BIN"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_077.rbf,CD2010_077.rbf,.rbf,7738304,7.38,unknown,no,"Ext: .rbf, Name: CD2010_077.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_102.rbf,CD2010_102.rbf,.rbf,7738304,7.38,unknown,no,"Ext: .rbf, Name: CD2010_102.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_079.rbf,CD2010_079.rbf,.rbf,7738304,7.38,unknown,no,"Ext: .rbf, Name: CD2010_079.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_095.rbf,CD2010_095.rbf,.rbf,7738304,7.38,unknown,no,"Ext: .rbf, Name: CD2010_095.RBF"
